Sr.No.,Course,Job profession,Student,Linguistic,Musical,Bodily,Logical - Mathematical,Spatial-Visualization,Interpersonal,Intrapersonal,Naturalist,s/p,P1,P2,P3,P4,P5,P6,P7,P8
,,Editor,S1713,6,20,7,18,9,12,17,11,s1713,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1714,9,19,9,18,9,13,15,11,s1714,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1715,9,19,9,17,9,11,16,11,s1715,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1716,9,18,9,17,9,14,20,12,s1716,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1717,9,16,9,18,9,12,19,12,s1717,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1718,8,15,9,18,9,13,18,12,s1718,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1719,9,19,5,19,9,11,17,12,s1719,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1720,6,20,7,19,8,14,16,12,s1720,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1721,7,19,9,17,8,12,19,12,s1721,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1722,8,18,6,18,8,13,18,12,s1722,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1723,9,16,10,18,8,11,17,12,s1723,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1724,6,15,7,17,8,14,15,12,s1724,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1725,7,19,10,17,8,12,16,12,s1725,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1726,8,20,7,18,8,13,20,12,s1726,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1727,9,19,7,18,8,11,19,12,s1727,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1728,10,18,7,19,8,14,18,12,s1728,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1729,6,16,5,19,8,12,17,14,s1729,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1730,7,15,7,17,8,13,16,14,s1730,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1731,8,19,9,18,7,11,19,14,s1731,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1732,9,20,6,18,7,14,18,14,s1732,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1733,6,19,10,17,7,12,17,14,s1733,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1734,7,18,7,20,7,13,15,14,s1734,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1735,8,16,9,18,7,11,16,14,s1735,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1736,9,15,5,18,7,14,20,14,s1736,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1737,6,19,7,19,7,12,19,14,s1737,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1738,7,20,9,19,7,13,18,14,s1738,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1739,8,19,6,15,7,11,17,14,s1739,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1740,9,18,10,15,6,14,16,14,s1740,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1741,10,16,7,18,6,12,19,14,s1741,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1742,6,15,6,18,6,13,18,13,s1742,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1743,9,19,5,17,6,11,17,13,s1743,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1744,6,20,7,17,6,14,15,13,s1744,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1745,7,19,9,18,6,12,16,13,s1745,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1746,8,18,6,18,6,13,20,13,s1746,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1747,9,16,10,20,6,11,19,13,s1747,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1748,10,15,7,19,6,14,18,13,s1748,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1749,6,19,5,20,6,12,17,13,s1749,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
,,Editor,S1750,5,20,8,19,6,11,16,13,s1750,POOR,BEST,POOR,BEST,POOR,AVG,BEST,AVG
36,,Historian,S1751,12,5,6,17,14,14,18,17,s1751,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1752,13,5,6,17,12,12,18,17,s1752,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1753,11,10,6,18,13,13,18,17,s1753,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1754,14,7,6,18,11,11,18,17,s1754,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1755,12,6,6,19,14,14,19,17,s1755,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1756,13,5,6,19,14,11,18,17,s1756,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1757,11,7,6,20,12,11,16,17,s1757,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1758,14,9,6,20,13,11,15,17,s1758,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1759,12,6,6,16,11,11,19,17,s1759,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1760,13,10,6,15,14,11,20,17,s1760,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1761,11,5,6,16,14,11,19,17,s1761,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1762,14,7,6,17,14,11,19,17,s1762,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1763,12,7,6,17,14,11,18,17,s1763,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1764,13,10,10,17,12,11,16,17,s1764,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1765,11,7,7,18,13,11,15,17,s1765,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1766,14,6,6,18,11,11,19,17,s1766,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1767,12,5,5,19,14,11,20,17,s1767,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1768,13,7,7,19,14,11,19,17,s1768,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1769,11,9,9,20,12,11,19,17,s1769,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1770,14,6,6,20,13,11,18,17,s1770,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1771,12,10,10,16,11,11,16,17,s1771,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1772,13,7,8,15,14,11,15,17,s1772,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1773,11,6,8,16,14,11,19,17,s1773,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1774,14,5,10,17,14,11,20,17,s1774,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1775,12,7,7,17,12,11,19,17,s1775,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1776,13,9,6,17,13,11,18,17,s1776,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1777,11,6,5,18,11,11,16,17,s1777,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1778,14,10,7,18,14,11,15,17,s1778,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1779,12,9,9,19,14,11,19,17,s1779,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1780,13,9,6,19,14,11,20,17,s1780,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1781,11,10,10,20,14,11,19,17,s1781,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1782,14,7,8,20,14,11,18,17,s1782,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1783,12,6,5,16,12,11,16,17,s1783,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1784,13,5,10,15,13,11,15,17,s1784,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1785,11,7,7,16,11,11,19,17,s1785,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1786,14,9,6,17,14,11,20,16,s1786,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1787,12,6,5,17,13,11,19,16,s1787,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1788,13,10,7,17,14,11,18,16,s1788,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1789,11,9,9,18,12,11,16,16,s1789,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1790,14,9,6,18,13,11,15,16,s1790,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1791,12,10,10,19,11,13,19,16,s1791,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1792,13,7,10,19,14,13,20,16,s1792,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1793,11,6,7,20,13,13,19,16,s1793,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1794,14,5,6,20,14,13,18,16,s1794,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1795,12,7,5,16,12,13,16,16,s1795,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1796,13,9,7,15,13,13,15,16,s1796,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1797,11,6,9,16,11,13,19,16,s1797,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1798,14,10,6,17,14,13,20,16,s1798,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1799,12,6,10,15,11,13,19,16,s1799,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
,,Historian,S1800,11,6,5,17,13,13,18,16,s1800,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST
37,,Journalist,S1801,19,11,6,18,7,16,11,11,s1801,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1802,18,12,10,18,7,16,13,11,s1802,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1803,16,13,8,18,7,16,14,11,s1803,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1804,15,14,5,18,7,16,12,11,s1804,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1805,19,13,10,18,7,16,12,11,s1805,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1806,20,12,7,18,7,16,12,11,s1806,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1807,19,11,6,18,7,16,11,11,s1807,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1808,19,11,5,18,7,16,13,11,s1808,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1809,18,11,7,18,7,16,14,11,s1809,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1810,16,11,9,18,7,16,12,11,s1810,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1811,15,12,6,18,7,16,12,11,s1811,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1812,19,13,10,18,7,16,12,11,s1812,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1813,20,14,10,18,7,16,12,11,s1813,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1814,19,13,7,18,7,16,11,11,s1814,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1815,19,12,6,18,7,16,13,11,s1815,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1816,18,13,5,18,7,16,14,11,s1816,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1817,16,13,7,18,7,16,12,11,s1817,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1818,15,13,9,18,7,17,11,11,s1818,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1819,19,11,6,18,7,17,11,11,s1819,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1820,20,12,10,18,7,17,11,11,s1820,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1821,19,13,5,18,7,17,11,11,s1821,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1822,18,14,6,18,7,17,13,11,s1822,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1823,16,13,10,18,7,17,14,11,s1823,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1824,15,12,8,19,7,17,12,11,s1824,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1825,19,13,5,19,7,17,11,11,s1825,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1826,20,13,10,19,7,17,13,11,s1826,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1827,19,11,7,19,7,17,11,11,s1827,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1828,18,12,6,19,7,17,13,11,s1828,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1829,16,13,5,19,7,17,14,11,s1829,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1830,15,14,7,19,7,17,12,11,s1830,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1831,19,13,9,19,7,17,13,11,s1831,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1832,20,12,6,19,7,17,13,11,s1832,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1833,19,13,10,19,7,17,11,11,s1833,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1834,18,13,10,19,7,18,13,14,s1834,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1835,16,12,7,19,7,18,14,14,s1835,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1836,15,11,6,19,7,18,12,14,s1836,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1837,19,12,5,19,7,18,14,14,s1837,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1838,20,13,7,19,9,18,14,14,s1838,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1839,19,14,9,19,9,18,14,14,s1839,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1840,18,13,6,15,9,18,14,14,s1840,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1841,16,12,10,15,9,18,14,14,s1841,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1842,15,12,10,15,9,18,11,14,s1842,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1843,19,12,8,15,9,18,13,14,s1843,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1844,20,12,5,15,9,18,14,13,s1844,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1845,19,11,10,15,9,18,12,13,s1845,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1846,18,12,7,15,9,18,14,13,s1846,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1847,16,13,6,15,9,18,11,13,s1847,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1848,15,14,5,15,9,18,13,13,s1848,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1849,19,13,7,15,9,18,14,13,s1849,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Journalist,S1850,20,12,9,15,9,18,12,13,s1850,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
38,,Language Teacher,S1851,16,11,5,11,6,19,19,12,s1851,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1852,17,13,5,11,5,20,19,12,s1852,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1853,19,14,5,11,7,19,18,12,s1853,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1854,15,12,5,11,9,18,19,12,s1854,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1855,17,14,5,11,6,16,18,12,s1855,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1856,19,11,5,11,10,15,19,12,s1856,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1857,16,13,5,11,10,19,17,12,s1857,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1858,17,14,5,11,8,20,15,12,s1858,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1859,19,12,5,11,5,19,19,12,s1859,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1860,15,11,5,11,10,18,16,12,s1860,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1861,17,11,5,11,7,16,18,12,s1861,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1862,19,12,5,11,6,15,19,12,s1862,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1863,20,12,5,11,5,19,17,12,s1863,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1864,16,12,5,11,7,20,15,12,s1864,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1865,17,11,5,11,9,19,19,12,s1865,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1866,19,13,5,11,6,18,16,12,s1866,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1867,15,14,5,12,5,16,19,12,s1867,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1868,17,12,5,12,7,15,19,12,s1868,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1869,19,14,5,12,9,19,18,12,s1869,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1870,20,11,5,12,6,20,19,13,s1870,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1871,16,13,6,12,10,19,17,13,s1871,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1872,17,14,6,12,10,18,15,13,s1872,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1873,19,12,6,12,8,16,19,13,s1873,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1874,15,12,6,12,5,19,16,13,s1874,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1875,17,12,6,12,10,20,19,13,s1875,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1876,19,13,6,12,7,19,17,13,s1876,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1877,20,11,6,12,6,18,17,13,s1877,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1878,16,13,6,12,5,16,17,13,s1878,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1879,17,14,6,12,7,15,18,13,s1879,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1880,19,12,6,12,9,19,19,13,s1880,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1881,15,14,6,12,6,20,17,13,s1881,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1882,17,11,6,12,5,19,15,13,s1882,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1883,19,13,6,12,7,18,19,13,s1883,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1884,20,14,6,13,9,16,16,14,s1884,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1885,16,12,6,13,6,15,17,14,s1885,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1886,17,13,6,13,10,19,17,14,s1886,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1887,19,13,6,13,10,20,18,14,s1887,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1888,15,11,6,13,8,19,19,14,s1888,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1889,17,13,6,13,5,18,17,14,s1889,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1890,19,14,6,13,10,16,15,14,s1890,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1891,17,12,6,13,8,15,19,14,s1891,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1892,17,14,6,13,5,19,16,14,s1892,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1893,16,11,6,13,10,20,17,14,s1893,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1894,17,13,7,13,7,19,18,14,s1894,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1895,19,14,7,13,6,19,19,14,s1895,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1896,15,12,7,14,5,20,17,14,s1896,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1897,17,14,7,14,7,19,15,14,s1897,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1898,19,11,7,14,9,18,19,14,s1898,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1899,18,12,7,14,6,16,16,14,s1899,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
,,Language Teacher,S1900,16,14,7,14,5,15,17,14,s1900,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG
39,,Poet,S1901,19,20,11,5,9,12,17,12,s1901,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1902,18,20,11,10,9,12,15,11,s1902,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1903,17,20,13,8,9,12,16,13,s1903,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1904,15,20,11,5,9,12,19,11,s1904,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1905,16,20,14,10,9,12,17,14,s1905,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1906,19,20,12,7,9,12,15,12,s1906,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1907,18,20,11,6,9,12,17,11,s1907,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1908,19,20,11,5,9,12,15,13,s1908,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1909,19,20,11,7,9,12,16,11,s1909,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1910,17,20,13,9,9,12,19,14,s1910,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1911,15,20,11,6,9,12,17,12,s1911,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1912,16,20,14,5,9,12,15,11,s1912,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1913,19,20,12,10,9,12,17,13,s1913,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1914,18,20,11,8,9,12,15,11,s1914,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1915,19,20,11,5,9,12,16,14,s1915,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1916,19,19,11,10,9,12,19,12,s1916,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1917,19,19,13,7,9,12,17,11,s1917,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1918,19,19,11,6,9,12,15,13,s1918,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1919,19,19,14,5,9,13,17,11,s1919,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1920,17,19,12,7,9,13,15,14,s1920,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1921,15,19,11,9,9,13,16,12,s1921,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1922,16,19,11,6,9,13,19,11,s1922,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1923,19,19,13,5,9,13,17,13,s1923,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1924,18,19,11,10,9,13,15,11,s1924,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1925,19,19,14,8,8,13,17,14,s1925,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1926,19,19,12,5,8,13,15,12,s1926,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1927,19,19,11,10,8,13,16,11,s1927,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1928,19,18,12,7,8,13,19,13,s1928,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1929,18,18,11,6,8,13,17,11,s1929,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1930,18,18,13,5,8,13,15,14,s1930,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1931,17,18,11,7,8,14,17,12,s1931,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
,,Poet,S1932,15,18,14,9,8,14,15,11,s1932,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG
